index,은행코드,은행명,점포명,주소_변환,주소,x_axis,y_axis
207,0032162,기업,서초남（지）,서울특별시 서초구 서초중앙로 63,서울특별시 서초구 서초중앙로 63 리더스빌딩,127.0144726,37.4873284
208,0032175,기업,삼성동（지）,서울특별시 강남구 봉은사로 303,서울특별시 강남구 봉은사로 303 TGL 경복빌딩,127.040184,37.5094901
209,0032188,기업,성수２가（지）,서울특별시 성동구 동일로 81,서울특별시 성동구 동일로 81 기업은행,127.062539,37.5401569
210,0032191,기업,독산중앙　（지）,서울특별시 금천구 가산로 78,서울특별시 금천구 가산로 78 기업은행,126.8955676,37.4733693
211,0032201,기업,마포역,서울특별시 마포구 마포대로 20 1층,서울특별시 마포구 마포대로 20 다보빌딩,126.9449483,37.5384163
212,0032214,기업,서여의도（지）,서울특별시 영등포구 은행로 30,서울특별시 영등포구 은행로 30 중소기업중앙회,126.9226748,37.5281911
213,0032227,기업,ＭＢＣ（지）,서울특별시 마포구 성암로 267,서울특별시 마포구 성암로 267 (주)문화방송,126.8910517,37.5811215
214,0032230,기업,검단（지）,인천광역시 서구 검단로 480,인천광역시 서구 검단로 480 검단리치웰프라자,126.6575226,37.6018129
215,0032243,기업,광산（지）,광주광역시 광산구 무진대로 240,광주광역시 광산구 무진대로 240,126.8066478,35.1612202
216,0032256,기업,대곡　（지）,대구광역시 달서구 도원로 15,대구광역시 달서구 도원로 15,128.5361358,35.8082941
217,0032269,기업,남구로（지）,서울특별시 구로구 구로동로 126－2,서울특별시 구로구 구로동로 126,126.8845099,37.4897995
218,0032298,기업,상동（지）,경기도 부천시 원미구 상일로 82,ERROR_CODE,ERROR_CODE,ERROR_CODE
219,0032308,기업,반월서（지）,경기도 안산시 단원구 별망로 424,경기도 안산시 단원구 별망로 424 중소기업은행반월서지점,126.7718488,37.3043303
220,0032311,기업,작전역,인천광역시 계양구 봉오대로 669,인천광역시 계양구 봉오대로 669,126.7233233,37.5309175
221,0032324,기업,평촌（지）,경기도 안양시 동안구 시민대로 290,경기도 안양시 동안구 시민대로 290 기업은행,126.962617,37.3947761
222,0032337,기업,교대역　（지）,서울특별시 서초구 서초대로 275,서울특별시 서초구 서초대로 275 중앙빌딩,127.0116513,37.4934093
223,0032353,기업,영주（지）,경상북도 영주시 중앙로 106,경상북도 영주시 중앙로 106 현대증권빌딩,128.625887,36.8244744
224,0032366,기업,마들역（지）,서울특별시 노원구 동일로 1527,서울특별시 노원구 동일로 1527 기업은행,127.0574237,37.6647987
225,0032379,기업,김포（지）,경기도 김포시 중구로 22－1,경기도 김포시 중구로 22,126.711866,37.6229684
226,0032382,기업,논산（지）,충청남도 논산시 중앙로 403,충청남도 논산시 중앙로 403,127.088625,36.2000833
227,0032395,기업,용인（지）,경기도 용인시 처인구 금령로 64,경기도 용인시 처인구 금령로 64,127.203608,37.2346854
228,0032418,기업,이천（지）,경기도 이천시 중리천로 98,경기도 이천시 중리천로 98 그랜드웨딩홀,127.4477919,37.277567
229,0032421,기업,경안　（지）,경기도 광주시 광주대로 30,경기도 광주시 광주대로 30 광주터미널 이프라자,127.2612443,37.4095698
230,0032434,기업,성서공단（지）,대구광역시 달서구 성서공단로 126,대구광역시 달서구 성서공단로 126,128.4964908,35.8347622
231,0032447,기업,청담동（지）,서울특별시 강남구 도산대로 446,서울특별시 강남구 도산대로 446 경원오피스텔,127.0450827,37.5236015
232,0032492,기업,ＣＭＡ영업점,서울 중구 을지로2가 중소기업은행본점 카드사업부,ERROR_CODE,ERROR_CODE,ERROR_CODE
233,0032502,기업,방이역（지）,서울특별시 송파구 마천로5길 4,서울특별시 송파구 마천로5길 4 삼대양빌딩,127.1267509,37.5087273
234,0032528,기업,남산동（지）,부산광역시 금정구 중앙대로 2025,부산광역시 금정구 중앙대로 2025 새우리빌딩,129.0920877,35.2652613
235,0032557,기업,신평동（지）,부산광역시 사하구 신산로 169,부산광역시 사하구 신산로 169,128.974163,35.09019
236,0032560,기업,대연동（지）,부산광역시 남구 수영로 312,부산광역시 남구 수영로 312 21 센츄리시티 오피스텔,129.1006289,35.136984
237,0032573,기업,양재동（지）,서울특별시 서초구 마방로10길 25,서울특별시 서초구 마방로10길 25 트윈타워,127.044368,37.476644
238,0032586,기업,원종동　（지）,경기도 부천시 오정구 소사로 708,ERROR_CODE,ERROR_CODE,ERROR_CODE
239,0032599,기업,범천동,부산광역시 부산진구 신암로 141,부산광역시 부산진구 신암로 141 부산기독교방송국건물,129.049247,35.1528903
240,0032612,기업,건대역（지）,서울특별시 광진구 아차산로 237,서울특별시 광진구 아차산로 237 삼진빌딩,127.0697566,37.5404987
241,0032706,기업,남동공단（지）,인천광역시 남동구 남동대로239번길 72－19,인천광역시 남동구 남동대로239번길 72-19 기업은행,126.6953636,37.408842
242,0032735,기업,주안,인천광역시 남구 주염로 58,인천광역시 남구 주염로 58 주안시범공단,126.6846777,37.470793
243,0032748,기업,신사동（지）,서울특별시 강남구 도산대로 139,서울특별시 강남구 도산대로 139 제이타워,127.0236689,37.5181789
244,0032764,기업,소사본동,경기도 부천시 소사구 소사동로 82,ERROR_CODE,ERROR_CODE,ERROR_CODE
245,0032777,기업,대학로（지）,서울특별시 종로구 동숭길 101번길,서울특별시 종로구 동숭길 101 현대엘리베이터(주),127.004029,37.5824707
246,0032780,기업,구미형곡,경상북도 구미시 신시로 69,경상북도 구미시 신시로 69,128.3387247,36.1140811
247,0032803,기업,포항남,경상북도 포항시 남구 포스코대로 369,경상북도 포항시 남구 포스코대로 369,129.3636322,36.0166104
248,0032816,기업,마장동（지）,서울특별시 성동구 마장로 309,서울특별시 성동구 마장로 309 기업은행,127.0436069,37.5668425
249,0032829,기업,당고개역（지）,서울특별시 노원구 덕릉로 826,서울특별시 노원구 덕릉로 826 기업은행,127.0814033,37.6701779
250,0032845,기업,용산전자（지）,서울특별시 용산구 청파로20길 34,서울특별시 용산구 청파로20길 34 선인상가,126.9661148,37.5324705
251,0032861,기업,진주상평（지）,경상남도 진주시 대신로 310,경상남도 진주시 대신로 310,128.1172728,35.1880868
252,0032874,기업,동수원（지）,경기도 수원시 팔달구 권광로 213,경기도 수원시 팔달구 권광로 213,127.0333858,37.2666863
253,0032887,기업,장림동（지）,부산광역시 사하구 장림번영로 44,부산광역시 사하구 장림번영로 44,128.9700672,35.0804775
254,0032890,기업,파주（지）,경기도 파주시 중앙로 328,경기도 파주시 중앙로 328,126.77453,37.7648964
255,0032913,기업,당진（지）,충청남도 당진시 당진중앙2로 103－8,충청남도 당진시 당진중앙2로 103-3 대영택시,126.6303208,36.8940691
256,0032939,기업,청주（지）,충청북도 청주시 흥덕구 1순환로 598,충청북도 청주시 흥덕구 1순환로 598 기업은행,127.4599439,36.6403138
257,0032968,기업,춘의테크노,경기도 부천시 원미구 부천로198번길 18,ERROR_CODE,ERROR_CODE,ERROR_CODE
258,0032984,기업,일곡（지）,광주광역시 북구 설죽로 500,광주광역시 북구 설죽로 500,126.8986198,35.2038404
259,0032997,기업,포천（지）,경기도 포천시 중앙로 139,경기도 포천시 중앙로 139,127.2041825,37.8985683
260,0033019,기업,응암동（지）,서울특별시 은평구 은평로 210,서울특별시 은평구 은평로 210 AGM빌딩,126.9311392,37.6010321
261,0033022,기업,이수역（지）,서울특별시 서초구 동작대로 134,서울특별시 서초구 동작대로 134 도림빌딩,126.9827566,37.4886226
262,0033048,기업,서전주지점,전라북도 전주시 완산구 홍산로 245,전라북도 전주시 완산구 홍산로 245,127.1054796,35.8155396
263,0033051,기업,과천（지）,경기도 과천시 별양상가1로 13,경기도 과천시 별양상가1로 13 교보빌딩,126.9915663,37.4272803
264,0033064,기업,하안동（지）,경기도 광명시 하안로 287,경기도 광명시 하안로 287,126.8804727,37.4612924
265,0033080,기업,구로디지털중앙,서울특별시 구로구 디지털로 242,서울특별시 구로구 디지털로 242 한화비즈메트로1차,126.8926714,37.480823
266,0033093,기업,왜관（지）,경상북도 칠곡군 왜관읍 중앙로 208,경상북도 칠곡군 중앙로 208,128.3993437,35.9934869
267,0033103,기업,수유역（지）,서울특별시 강북구 도봉로 325,서울특별시 강북구 도봉로 325 수성타워,127.0243652,37.6373344
268,0033116,기업,가양동（지）,서울특별시 강서구 강서로 468,서울특별시 강서구 강서로 468 테크노타워,126.8415158,37.5671859
269,0033129,기업,팔용동　（지）,경상남도 창원시 의창구 팔용로 420,경상남도 창원시 의창구 팔용로 420 유토피아상가,128.6124423,35.2542048
270,0033132,기업,범계역　（지）,경기도 안양시 동안구 시민대로 132,경기도 안양시 동안구 시민대로 132,126.9472731,37.3879349
271,0033158,기업,신제주（지）,제주특별자치도 제주시 연북로 17,제주특별자치도 제주시 연북로 17 제주전문건설회관,126.4832554,33.4823599
272,0033174,기업,공릉역　（지）,서울특별시 노원구 동일로 1073,서울특별시 노원구 동일로 1073 기업은행,127.072599,37.6257939
273,0033187,기업,소하동　（지）,경기도 광명시 오리로 378,경기도 광명시 오리로 378,126.8796885,37.4361281
274,0033213,기업,목동　쉐르빌（지）,서울특별시 양천구 목동동로 177,서울특별시 양천구 목동동로 177 삼성쉐르빌2,126.8704337,37.5216275
275,0033226,기업,광양,전라남도 광양시 오류로 52,전라남도 광양시 오류로 52,127.6953966,34.9433052
276,0033239,기업,가락동（지）,서울특별시 송파구 중대로 97,서울특별시 송파구 중대로 97 효원빌딩,127.1193407,37.4931774
277,0033268,기업,고잔중앙（지）,경기도 안산시 단원구 고잔2길 59,경기도 안산시 단원구 고잔2길 59 신세기빌딩,126.8377034,37.3177564
278,0033271,기업,서초３동（지）,서울특별시 서초구 효령로 210,서울특별시 서초구 효령로 210 라이온스회관,127.0071403,37.4830306
279,0033297,기업,나운동（지）,전라북도 군산시 하나운로 38,전라북도 군산시 하나운로 38 나운프라자,126.7007825,35.9621863
280,0033307,기업,월배（지）,대구광역시 달서구 월배로 138,대구광역시 달서구 월배로 138,128.5295433,35.8154623
281,0033310,기업,권선구청（출,경기도 수원시 권선구 호매실로 12,경기도 수원시 권선구 호매실로 12 권선구청,126.971911,37.257687
282,0033323,기업,아산（지）,충청남도 아산시 아산로 79,충청남도 아산시 아산로 79,126.9959554,36.7889861
283,0033336,기업,시흥유통센터（지）,서울특별시 금천구 시흥대로 97,서울특별시 금천구 시흥대로 97 시흥유통상가,126.901495,37.4438361
284,0033349,기업,송내동（지）,경기도 부천시 소사구 경인로 124,ERROR_CODE,ERROR_CODE,ERROR_CODE
285,0033365,기업,원천동（지）,경기도 수원시 영통구 신원로 306,경기도 수원시 영통구 신원로 306 영통 이노플렉스-1단지,127.0619375,37.2622583
286,0033378,기업,무역센터（지）,서울특별시 강남구 테헤란로 501,서울특별시 강남구 테헤란로 501 브이플렉스,127.0568411,37.5073815
287,0033381,기업,송도（지）,인천광역시 연수구 능허대로 211,인천광역시 연수구 능허대로 211,126.6506788,37.4169974
288,0033394,기업,김포통진,경기도 김포시 통진읍 김포대로 2234,경기도 김포시 김포대로 2234,126.5981068,37.6902684
289,0033417,기업,분당야탑역,경기도 성남시 분당구 성남대로 926,경기도 성남시 분당구 성남대로 926 분당메트로,127.1292931,37.412586
290,0033433,기업,한티역,서울특별시 강남구 선릉로 332,서울특별시 강남구 선릉로 332 기업은행 도곡동지점,127.051717,37.4994574
291,0033459,기업,상록수　（지）,경기도 안산시 상록구 본삼로 49,경기도 안산시 상록구 본삼로 49 대명빌딩,126.8655194,37.3010955
